pokemon,attack
jolteon,pay day
jolteon,double kick
jolteon,sand attack
jolteon,headbutt
jolteon,tackle
jolteon,body slam
jolteon,take down
jolteon,double edge
jolteon,tail whip
jolteon,pin missile
jolteon,bite
jolteon,growl
jolteon,roar
jolteon,hyper beam
jolteon,strength
jolteon,thunder shock
jolteon,thunderbolt
jolteon,thunder wave
jolteon,thunder
jolteon,dig
jolteon,toxic
jolteon,agility
jolteon,quick attack
jolteon,rage
jolteon,mimic
jolteon,double team
jolteon,light screen
jolteon,reflect
jolteon,focus energy
jolteon,bide
jolteon,swift
jolteon,skull bash
jolteon,flash
jolteon,rest
jolteon,substitute
jolteon,snore
jolteon,curse
jolteon,protect
jolteon,mud slap
jolteon,zap cannon
jolteon,detect
jolteon,endure
jolteon,charm
jolteon,false swipe
jolteon,swagger
jolteon,attract
jolteon,sleep talk
jolteon,heal bell
jolteon,return
jolteon,frustration
jolteon,baton pass
jolteon,iron tail
jolteon,hidden power
jolteon,rain dance
jolteon,sunny day
jolteon,shadow ball
jolteon,rock smash
jolteon,facade
jolteon,charge
jolteon,helping hand
jolteon,yawn
jolteon,secret power
jolteon,hyper voice
jolteon,weather ball
jolteon,fake tears
jolteon,metal sound
jolteon,signal beam
jolteon,covet
jolteon,calm mind
jolteon,shock wave
jolteon,natural gift
jolteon,copycat
jolteon,last resort
jolteon,magnet rise
jolteon,giga impact
jolteon,thunder fang
jolteon,discharge
jolteon,captivate
jolteon,charge beam
jolteon,electro ball
jolteon,round
jolteon,echoed voice
jolteon,stored power
jolteon,retaliate
jolteon,volt switch
jolteon,work up
jolteon,electroweb
jolteon,wild charge
jolteon,confide
jolteon,eerie impulse
jolteon,electric terrain
jolteon,baby doll eyes
jolteon,laser focus
jolteon,rising voltage
jolteon,tera blast
jolteon,trailblaze
jolteon,alluring voice
flareon,pay day
flareon,double kick
flareon,sand attack
flareon,headbutt
flareon,tackle
flareon,body slam
flareon,take down
flareon,double edge
flareon,tail whip
flareon,leer
flareon,bite
flareon,growl
flareon,roar
flareon,ember
flareon,flamethrower
flareon,hyper beam
flareon,strength
flareon,fire spin
flareon,dig
flareon,toxic
flareon,quick attack
flareon,rage
flareon,mimic
flareon,double team
flareon,reflect
flareon,focus energy
flareon,bide
flareon,smog
flareon,fire blast
flareon,swift
flareon,skull bash
flareon,rest
flareon,substitute
flareon,snore
flareon,curse
flareon,protect
flareon,scary face
flareon,mud slap
flareon,zap cannon
flareon,detect
flareon,endure
flareon,charm
flareon,swagger
flareon,attract
flareon,sleep talk
flareon,heal bell
flareon,return
flareon,frustration
flareon,baton pass
flareon,iron tail
flareon,hidden power
flareon,rain dance
flareon,sunny day
flareon,shadow ball
flareon,rock smash
flareon,heat wave
flareon,will o wisp
flareon,facade
flareon,helping hand
flareon,superpower
flareon,yawn
flareon,endeavor
flareon,secret power
flareon,hyper voice
flareon,weather ball
flareon,fake tears
flareon,overheat
flareon,covet
flareon,calm mind
flareon,natural gift
flareon,copycat
flareon,last resort
flareon,flare blitz
flareon,giga impact
flareon,fire fang
flareon,lava plume
flareon,captivate
flareon,flame charge
flareon,round
flareon,echoed voice
flareon,stored power
flareon,incinerate
flareon,retaliate
flareon,work up
flareon,confide
flareon,mystical fire
flareon,baby doll eyes
flareon,laser focus
flareon,burning jealousy
flareon,scorching sands
flareon,tera blast
flareon,trailblaze
flareon,alluring voice
flareon,temper flare
porygon,headbutt
porygon,tackle
porygon,take down
porygon,double edge
porygon,ice beam
porygon,blizzard
porygon,psybeam
porygon,hyper beam
porygon,solar beam
porygon,thunder shock
porygon,thunderbolt
porygon,thunder wave
porygon,thunder
porygon,toxic
porygon,psychic
porygon,agility
porygon,rage
porygon,teleport
porygon,mimic
porygon,double team
porygon,recover
porygon,barrier
porygon,reflect
porygon,bide
porygon,swift
porygon,skull bash
porygon,dream eater
porygon,flash
porygon,psywave
porygon,rest
porygon,sharpen
porygon,conversion
porygon,tri attack
porygon,substitute
porygon,thief
porygon,nightmare
porygon,snore
porygon,curse
porygon,conversion 2
porygon,protect
porygon,zap cannon
porygon,icy wind
porygon,lock on
porygon,endure
porygon,swagger
porygon,spark
porygon,sleep talk
porygon,return
porygon,frustration
porygon,pain split
porygon,iron tail
porygon,hidden power
porygon,rain dance
porygon,sunny day
porygon,psych up
porygon,shadow ball
porygon,facade
porygon,charge
porygon,trick
porygon,magic coat
porygon,recycle
porygon,secret power
porygon,signal beam
porygon,aerial ace
porygon,shock wave
porygon,gravity
porygon,natural gift
porygon,power swap
porygon,guard swap
porygon,last resort
porygon,magnet rise
porygon,giga impact
porygon,zen headbutt
porygon,trick room
porygon,discharge
porygon,charge beam
porygon,wonder room
porygon,psyshock
porygon,telekinesis
porygon,foul play
porygon,round
porygon,ally switch
porygon,electroweb
porygon,confide
porygon,eerie impulse
porygon,speed swap
porygon,tera blast
omanyte,bind
omanyte,slam
omanyte,sand attack
omanyte,headbutt
omanyte,horn attack
omanyte,body slam
omanyte,take down
omanyte,double edge
omanyte,leer
omanyte,bite
omanyte,supersonic
omanyte,water gun
omanyte,hydro pump
omanyte,surf
omanyte,ice beam
omanyte,blizzard
omanyte,bubble beam
omanyte,aurora beam
omanyte,rock throw
omanyte,toxic
omanyte,rage
omanyte,mimic
omanyte,double team
omanyte,withdraw
omanyte,haze
omanyte,reflect
omanyte,bide
omanyte,waterfall
omanyte,spike cannon
omanyte,constrict
omanyte,rest
omanyte,rock slide
omanyte,substitute
omanyte,thief
omanyte,snore
omanyte,curse
omanyte,protect
omanyte,spikes
omanyte,icy wind
omanyte,sandstorm
omanyte,endure
omanyte,rollout
omanyte,swagger
omanyte,attract
omanyte,sleep talk
omanyte,return
omanyte,frustration
omanyte,hidden power
omanyte,rain dance
omanyte,ancient power
omanyte,rock smash
omanyte,whirlpool
omanyte,hail
omanyte,facade
omanyte,knock off
omanyte,secret power
omanyte,dive
omanyte,rock tomb
omanyte,tickle
omanyte,muddy water
omanyte,iron defense
omanyte,mud shot
omanyte,rock blast
omanyte,water pulse
omanyte,gyro ball
omanyte,brine
omanyte,natural gift
omanyte,wring out
omanyte,toxic spikes
omanyte,rock polish
omanyte,earth power
omanyte,captivate
omanyte,stealth rock
omanyte,smack down
omanyte,round
omanyte,scald
omanyte,shell smash
omanyte,reflect type
omanyte,confide
omanyte,meteor beam
omastar,bind
omastar,sand attack
omastar,headbutt
omastar,horn attack
omastar,horn drill
omastar,body slam
omastar,take down
omastar,double edge
omastar,pin missile
omastar,leer
omastar,bite
omastar,supersonic
omastar,water gun
omastar,hydro pump
omastar,surf
omastar,ice beam
omastar,blizzard
omastar,bubble beam
omastar,hyper beam
omastar,submission
omastar,seismic toss
omastar,rock throw
omastar,toxic
omastar,rage
omastar,mimic
omastar,double team
omastar,withdraw
omastar,reflect
omastar,bide
omastar,waterfall
omastar,skull bash
omastar,spike cannon
omastar,constrict
omastar,rest
omastar,rock slide
omastar,substitute
omastar,thief
omastar,snore
omastar,curse
omastar,protect
omastar,spikes
omastar,icy wind
omastar,sandstorm
omastar,endure
omastar,rollout
omastar,swagger
omastar,attract
omastar,sleep talk
omastar,return
omastar,frustration
omastar,hidden power
omastar,rain dance
omastar,crunch
omastar,ancient power
omastar,rock smash
omastar,whirlpool
omastar,hail
omastar,facade
omastar,knock off
omastar,secret power
omastar,dive
omastar,rock tomb
omastar,tickle
omastar,muddy water
omastar,iron defense
omastar,mud shot
omastar,rock blast
omastar,water pulse
omastar,gyro ball
omastar,brine
omastar,natural gift
omastar,toxic spikes
omastar,rock polish
omastar,earth power
omastar,giga impact
omastar,rock climb
omastar,stone edge
omastar,captivate
omastar,stealth rock
omastar,smack down
omastar,round
omastar,scald
omastar,shell smash
omastar,confide
omastar,liquidation
omastar,meteor beam
kabuto,scratch
kabuto,sand attack
kabuto,headbutt
kabuto,body slam
kabuto,take down
kabuto,double edge
kabuto,leer
kabuto,water gun
kabuto,hydro pump
kabuto,surf
kabuto,ice beam
kabuto,blizzard
kabuto,bubble beam
kabuto,aurora beam
kabuto,absorb
kabuto,mega drain
kabuto,rock throw
kabuto,dig
kabuto,toxic
kabuto,rage
kabuto,mimic
kabuto,screech
kabuto,double team
kabuto,harden
kabuto,confuse ray
kabuto,reflect
kabuto,bide
kabuto,waterfall
kabuto,leech life
kabuto,rest
kabuto,rock slide
kabuto,slash
kabuto,substitute
kabuto,thief
kabuto,snore
kabuto,curse
kabuto,flail
kabuto,protect
kabuto,mud slap
kabuto,foresight
kabuto,icy wind
kabuto,sandstorm
kabuto,giga drain
kabuto,endure
kabuto,rollout
kabuto,swagger
kabuto,attract
kabuto,sleep talk
kabuto,return
kabuto,frustration
kabuto,rapid spin
kabuto,hidden power
kabuto,rain dance
kabuto,ancient power
kabuto,rock smash
kabuto,whirlpool
kabuto,hail
kabuto,facade
kabuto,knock off
kabuto,secret power
kabuto,rock tomb
kabuto,metal sound
kabuto,aerial ace
kabuto,iron defense
kabuto,mud shot
kabuto,rock blast
kabuto,water pulse
kabuto,brine
kabuto,natural gift
kabuto,wring out
kabuto,rock polish
kabuto,earth power
kabuto,stone edge
kabuto,captivate
kabuto,stealth rock
kabuto,aqua jet
kabuto,hone claws
kabuto,smack down
kabuto,round
kabuto,scald
kabuto,confide
kabuto,liquidation
kabuto,meteor beam
kabutops,scratch
kabutops,razor wind
kabutops,swords dance
kabutops,cut
kabutops,mega kick
kabutops,sand attack
kabutops,headbutt
kabutops,body slam
kabutops,take down
kabutops,double edge
kabutops,leer
kabutops,water gun
kabutops,hydro pump
kabutops,surf
kabutops,ice beam
kabutops,blizzard
kabutops,bubble beam
kabutops,hyper beam
kabutops,submission
kabutops,low kick
kabutops,seismic toss
kabutops,absorb
kabutops,mega drain
kabutops,rock throw
kabutops,dig
kabutops,toxic
kabutops,rage
kabutops,mimic
kabutops,screech
kabutops,double team
kabutops,harden
kabutops,confuse ray
kabutops,reflect
kabutops,bide
kabutops,waterfall
kabutops,skull bash
kabutops,leech life
kabutops,rest
kabutops,rock slide
kabutops,slash
kabutops,substitute
kabutops,thief
kabutops,snore
kabutops,curse
kabutops,protect
kabutops,mud slap
kabutops,icy wind
kabutops,sandstorm
kabutops,giga drain
kabutops,endure
kabutops,rollout
kabutops,swagger
kabutops,fury cutter
kabutops,attract
kabutops,sleep talk
kabutops,return
kabutops,frustration
kabutops,hidden power
kabutops,rain dance
kabutops,ancient power
kabutops,rock smash
kabutops,whirlpool
kabutops,hail
kabutops,facade
kabutops,nature power
kabutops,superpower
kabutops,brick break
kabutops,knock off
kabutops,secret power
kabutops,dive
kabutops,rock tomb
kabutops,metal sound
kabutops,aerial ace
kabutops,iron defense
kabutops,mud shot
kabutops,rock blast
kabutops,water pulse
kabutops,brine
kabutops,natural gift
kabutops,feint
kabutops,wring out
kabutops,rock polish
kabutops,night slash
kabutops,aqua tail
kabutops,x scissor
kabutops,earth power
kabutops,giga impact
kabutops,psycho cut
kabutops,rock climb
kabutops,cross poison
kabutops,stone edge
kabutops,captivate
kabutops,stealth rock
kabutops,aqua jet
kabutops,hone claws
kabutops,smack down
kabutops,round
kabutops,scald
kabutops,razor shell
kabutops,confide
kabutops,liquidation
kabutops,meteor beam
kabutops,flip turn
aerodactyl,razor wind
aerodactyl,wing attack
aerodactyl,whirlwind
aerodactyl,fly
aerodactyl,headbutt
aerodactyl,take down
aerodactyl,double edge
aerodactyl,bite
aerodactyl,roar
aerodactyl,supersonic
aerodactyl,flamethrower
aerodactyl,hyper beam
aerodactyl,strength
aerodactyl,dragon rage
aerodactyl,rock throw
aerodactyl,earthquake
aerodactyl,toxic
aerodactyl,agility
aerodactyl,rage
aerodactyl,mimic
aerodactyl,double team
aerodactyl,reflect
aerodactyl,bide
aerodactyl,fire blast
aerodactyl,swift
aerodactyl,sky attack
aerodactyl,rest
aerodactyl,rock slide
aerodactyl,substitute
aerodactyl,thief
aerodactyl,snore
aerodactyl,curse
aerodactyl,protect
aerodactyl,scary face
aerodactyl,foresight
aerodactyl,detect
aerodactyl,sandstorm
aerodactyl,endure
aerodactyl,swagger
aerodactyl,steel wing
aerodactyl,attract
aerodactyl,sleep talk
aerodactyl,return
aerodactyl,frustration
aerodactyl,dragon breath
aerodactyl,pursuit
aerodactyl,iron tail
aerodactyl,hidden power
aerodactyl,twister
aerodactyl,rain dance
aerodactyl,sunny day
aerodactyl,crunch
aerodactyl,ancient power
aerodactyl,rock smash
aerodactyl,heat wave
aerodactyl,torment
aerodactyl,facade
aerodactyl,taunt
aerodactyl,secret power
aerodactyl,air cutter
aerodactyl,rock tomb
aerodactyl,aerial ace
aerodactyl,dragon claw
aerodactyl,dragon dance
aerodactyl,rock blast
aerodactyl,roost
aerodactyl,natural gift
aerodactyl,tailwind
aerodactyl,payback
aerodactyl,assurance
aerodactyl,rock polish
aerodactyl,aqua tail
aerodactyl,dragon pulse
aerodactyl,earth power
aerodactyl,giga impact
aerodactyl,thunder fang
aerodactyl,ice fang
aerodactyl,fire fang
aerodactyl,defog
aerodactyl,iron head
aerodactyl,stone edge
aerodactyl,captivate
aerodactyl,stealth rock
aerodactyl,ominous wind
aerodactyl,hone claws
aerodactyl,wide guard
aerodactyl,smack down
aerodactyl,round
aerodactyl,sky drop
aerodactyl,incinerate
aerodactyl,bulldoze
aerodactyl,hurricane
aerodactyl,confide
aerodactyl,laser focus
aerodactyl,brutal swing
aerodactyl,psychic fangs
aerodactyl,meteor beam
aerodactyl,dual wingbeat
snorlax,mega punch
snorlax,pay day
snorlax,fire punch
snorlax,ice punch
snorlax,thunder punch
snorlax,whirlwind
snorlax,mega kick
snorlax,headbutt
snorlax,tackle
snorlax,body slam
snorlax,take down
snorlax,double edge
snorlax,bite
snorlax,flamethrower
snorlax,water gun
snorlax,hydro pump
snorlax,surf
snorlax,ice beam
snorlax,blizzard
snorlax,bubble beam
snorlax,hyper beam
snorlax,submission
snorlax,counter
snorlax,seismic toss
snorlax,strength
snorlax,solar beam
snorlax,thunderbolt
snorlax,thunder
snorlax,earthquake
snorlax,fissure
snorlax,dig
snorlax,toxic
snorlax,psychic
snorlax,rage
snorlax,mimic
snorlax,screech
snorlax,double team
snorlax,harden
snorlax,defense curl
snorlax,reflect
snorlax,bide
snorlax,metronome
snorlax,self destruct
snorlax,lick
snorlax,fire blast
snorlax,skull bash
snorlax,amnesia
snorlax,psywave
snorlax,rest
snorlax,rock slide
snorlax,substitute
snorlax,snore
snorlax,curse
snorlax,flail
snorlax,protect
snorlax,belly drum
snorlax,mud slap
snorlax,zap cannon
snorlax,icy wind
snorlax,outrage
snorlax,sandstorm
snorlax,endure
snorlax,charm
snorlax,rollout
snorlax,swagger
snorlax,attract
snorlax,sleep talk
snorlax,return
snorlax,frustration
snorlax,dynamic punch
snorlax,encore
snorlax,pursuit
snorlax,hidden power
snorlax,rain dance
snorlax,sunny day
snorlax,crunch
snorlax,psych up
snorlax,shadow ball
snorlax,rock smash
snorlax,whirlpool
snorlax,uproar
snorlax,stockpile
snorlax,swallow
snorlax,facade
snorlax,focus punch
snorlax,helping hand
snorlax,superpower
snorlax,recycle
snorlax,brick break
snorlax,yawn
snorlax,snatch
snorlax,secret power
snorlax,hyper voice
snorlax,rock tomb
snorlax,block
snorlax,covet
snorlax,shock wave
snorlax,water pulse
snorlax,hammer arm
snorlax,natural gift
snorlax,fling
snorlax,gastro acid
snorlax,last resort
snorlax,seed bomb
snorlax,focus blast
snorlax,giga impact
snorlax,zen headbutt
snorlax,rock climb
snorlax,gunk shot
snorlax,iron head
snorlax,captivate
snorlax,smack down
snorlax,heavy slam
snorlax,after you
snorlax,round
snorlax,chip away
snorlax,incinerate
snorlax,retaliate
snorlax,bulldoze
snorlax,work up
snorlax,wild charge
snorlax,heat crash
snorlax,belch
snorlax,confide
snorlax,power up punch
snorlax,darkest lariat
snorlax,high horsepower
snorlax,stomping tantrum
snorlax,body press
snorlax,steel roller
snorlax,terrain pulse
snorlax,tera blast
snorlax,trailblaze
snorlax,chilling water
snorlax,hard press
snorlax,supercell slam
articuno,razor wind
articuno,gust
articuno,whirlwind
articuno,fly
articuno,headbutt
articuno,take down
articuno,double edge
articuno,leer
articuno,roar
articuno,mist
articuno,water gun
articuno,ice beam
articuno,blizzard
articuno,bubble beam
articuno,hyper beam
articuno,peck
articuno,toxic
articuno,agility
articuno,rage
articuno,mimic
articuno,double team
articuno,light screen
articuno,haze
articuno,reflect
articuno,bide
articuno,swift
articuno,sky attack
articuno,rest
articuno,substitute
articuno,mind reader
articuno,snore
articuno,curse
articuno,powder snow
articuno,protect
articuno,mud slap
articuno,icy wind
articuno,detect
articuno,sandstorm
articuno,endure
articuno,swagger
articuno,steel wing
articuno,sleep talk
articuno,return
articuno,frustration
articuno,hidden power
articuno,twister
articuno,rain dance
articuno,sunny day
articuno,mirror coat
articuno,ancient power
articuno,rock smash
articuno,hail
articuno,facade
articuno,helping hand
articuno,secret power
articuno,feather dance
articuno,weather ball
articuno,air cutter
articuno,signal beam
articuno,sheer cold
articuno,aerial ace
articuno,icicle spear
articuno,water pulse
articuno,roost
articuno,natural gift
articuno,pluck
articuno,tailwind
articuno,u turn
articuno,air slash
articuno,brave bird
articuno,giga impact
articuno,avalanche
articuno,ice shard
articuno,defog
articuno,ominous wind
articuno,round
articuno,sky drop
articuno,frost breath
articuno,hurricane
articuno,freeze dry
articuno,confide
articuno,laser focus
articuno,aurora veil
articuno,triple axel
articuno,dual wingbeat
articuno,tera blast
articuno,ice spinner
articuno,snowscape
zapdos,razor wind
zapdos,whirlwind
zapdos,fly
zapdos,headbutt
zapdos,take down
zapdos,double edge
zapdos,leer
zapdos,roar
zapdos,hyper beam
zapdos,peck
zapdos,drill peck
zapdos,thunder shock
zapdos,thunderbolt
zapdos,thunder wave
zapdos,thunder
zapdos,toxic
zapdos,agility
zapdos,rage
zapdos,mimic
zapdos,double team
zapdos,light screen
zapdos,reflect
zapdos,bide
zapdos,swift
zapdos,sky attack
zapdos,flash
zapdos,rest
zapdos,substitute
zapdos,snore
zapdos,curse
zapdos,protect
zapdos,mud slap
zapdos,zap cannon
zapdos,detect
zapdos,sandstorm
zapdos,endure
zapdos,swagger
zapdos,steel wing
zapdos,sleep talk
zapdos,return
zapdos,frustration
zapdos,baton pass
zapdos,hidden power
zapdos,twister
zapdos,rain dance
zapdos,sunny day
zapdos,ancient power
zapdos,rock smash
zapdos,heat wave
zapdos,hail
zapdos,facade
